                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.92247,                0.62899,                 1.0186,                 0.9473,                0.90523,                  0.969,                0.76816,                0.73752,                0.45605,                 0.9343,              0.0095842,              0.0095842,              0.0095842
                     23,                0.92069,                0.62818,                 1.0197,                0.94694,                0.92108,                0.97237,                0.77187,                0.73616,                0.45408,                0.93793,              0.0095644,              0.0095644,              0.0095644
                     24,                0.91043,                0.61542,                 1.0171,                0.93622,                0.93185,                0.96825,                 0.7666,                0.73809,                0.44535,                0.93684,              0.0095446,              0.0095446,              0.0095446
                     25,                0.90469,                0.60803,                 1.0118,                0.94976,                0.93882,                0.97626,                0.77584,                0.73824,                0.44443,                0.93527,              0.0095248,              0.0095248,              0.0095248
                     26,                 0.9055,                0.60379,                 1.0148,                0.95472,                0.92895,                0.97664,                0.77926,                0.73054,                0.43193,                0.93434,               0.009505,               0.009505,               0.009505
                     27,                0.89731,                0.59788,                 1.0127,                0.93438,                0.94149,                0.97091,                0.77144,                0.72607,                0.43646,                0.93099,              0.0094852,              0.0094852,              0.0094852
                     28,                0.89505,                0.59353,                 1.0083,                0.94814,                0.94603,                0.97505,                0.77851,                0.73035,                0.43057,                0.93045,              0.0094654,              0.0094654,              0.0094654
                     29,                 0.8929,                0.58771,                 1.0064,                0.91881,                0.95883,                0.97745,                0.78532,                0.72319,                0.42769,                   0.93,              0.0094456,              0.0094456,              0.0094456
                     30,                0.89084,                  0.585,                 1.0071,                0.93655,                0.95398,                0.97891,                0.78217,                0.72709,                0.42292,                0.93055,              0.0094258,              0.0094258,              0.0094258
                     31,                0.88493,                0.57739,                 1.0062,                0.94828,                 0.9528,                0.97478,                0.78335,                0.71871,                0.41707,                0.92664,               0.009406,               0.009406,               0.009406
                     32,                0.88133,                0.57101,                 1.0007,                0.94676,                0.95479,                 0.9781,                0.78225,                0.71072,                0.41277,                0.92446,              0.0093862,              0.0093862,              0.0093862
                     33,                0.88048,                 0.5721,                 1.0037,                0.95212,                0.94681,                0.97544,                0.77778,                0.72147,                 0.4157,                0.92749,              0.0093664,              0.0093664,              0.0093664
                     34,                0.88265,                0.57305,                 1.0059,                0.94882,                0.95435,                0.97847,                0.78881,                 0.7117,                0.40777,                0.92364,              0.0093466,              0.0093466,              0.0093466
                     35,                0.87749,                0.55918,                 0.9989,                0.93758,                 0.9563,                0.97641,                0.78204,                0.71516,                0.40735,                0.92311,              0.0093268,              0.0093268,              0.0093268
                     36,                0.87409,                 0.5615,                0.99892,                0.96465,                0.95108,                0.97816,                0.78433,                0.72069,                0.40093,                0.92538,               0.009307,               0.009307,               0.009307
                     37,                0.87499,                0.55769,                0.99826,                 0.9428,                0.96267,                0.98196,                0.78848,                0.72152,                0.41204,                0.92757,              0.0092872,              0.0092872,              0.0092872
                     38,                 0.8695,                0.55349,                0.99809,                0.96317,                0.94284,                0.97722,                0.78828,                0.70219,                0.39986,                0.91883,              0.0092674,              0.0092674,              0.0092674
                     39,                0.86874,                0.54962,                0.99779,                0.95678,                0.95182,                0.98026,                0.78697,                0.71367,                0.40544,                0.92437,              0.0092476,              0.0092476,              0.0092476
                     40,                0.87211,                0.54888,                 1.0003,                0.96139,                0.94395,                0.98142,                0.79269,                 0.7008,                 0.3896,                0.91916,              0.0092278,              0.0092278,              0.0092278
                     41,                0.86223,                 0.5422,                0.99504,                0.96038,                0.94491,                0.98025,                0.78615,                0.71973,                0.40067,                0.92249,               0.009208,               0.009208,               0.009208
                     42,                0.85881,                0.53613,                0.99098,                0.91785,                0.97608,                0.98076,                0.79263,                0.70746,                0.39045,                 0.9183,              0.0091882,              0.0091882,              0.0091882
                     43,                0.86255,                0.54093,                0.99581,                0.96295,                0.94259,                0.98078,                 0.7831,                0.72149,                0.40339,                0.92681,              0.0091684,              0.0091684,              0.0091684
                     44,                 0.8623,                0.53622,                0.99416,                0.96015,                0.94547,                0.97968,                0.78895,                0.71708,                0.39838,                0.92202,              0.0091486,              0.0091486,              0.0091486
                     45,                0.86239,                0.53384,                0.99506,                0.95406,                0.95648,                 0.9799,                0.79141,                 0.7046,                0.38777,                0.91937,              0.0091288,              0.0091288,              0.0091288
                     46,                0.85581,                0.53001,                0.99064,                0.96775,                 0.9585,                0.98301,                0.79656,                0.70235,                0.38321,                0.91782,               0.009109,               0.009109,               0.009109
                     47,                0.86054,                0.52976,                0.99414,                0.95341,                0.97192,                0.98331,                0.79145,                 0.7186,                 0.3964,                0.92228,              0.0090892,              0.0090892,              0.0090892
                     48,                0.85663,                0.52954,                0.99105,                0.95765,                0.94192,                0.98227,                0.79312,                0.70065,                0.38416,                0.91568,              0.0090694,              0.0090694,              0.0090694
                     49,                0.85466,                0.52708,                0.99099,                0.93575,                0.97815,                0.98198,                0.79168,                0.70805,                0.38505,                0.91757,              0.0090496,              0.0090496,              0.0090496
                     50,                0.85261,                0.52521,                0.99308,                 0.9562,                0.96917,                0.98334,                0.79553,                0.69445,                0.37849,                0.91423,              0.0090298,              0.0090298,              0.0090298
                     51,                0.85485,                0.52651,                0.99176,                0.95633,                0.95491,                 0.9824,                0.78964,                0.70989,                0.38233,                0.92079,                0.00901,                0.00901,                0.00901
                     52,                0.85285,                0.52195,                 0.9912,                0.96025,                0.96205,                 0.9819,                 0.7929,                0.70461,                0.37834,                0.91737,              0.0089902,              0.0089902,              0.0089902
                     53,                0.84757,                0.51683,                0.98464,                0.95553,                0.96878,                0.98339,                0.79176,                0.71064,                0.38162,                0.91498,              0.0089704,              0.0089704,              0.0089704
                     54,                0.84557,                0.51556,                0.98681,                0.94669,                0.97738,                0.98386,                0.79433,                0.70102,                0.37619,                0.91539,              0.0089506,              0.0089506,              0.0089506
                     55,                0.84629,                0.51024,                0.98605,                0.95902,                0.95874,                0.98178,                0.79514,                0.70319,                0.37468,                0.91469,              0.0089308,              0.0089308,              0.0089308
                     56,                0.84132,                0.50982,                0.98578,                0.96231,                0.96971,                0.98244,                0.79508,                0.69979,                0.37708,                0.91395,               0.008911,               0.008911,               0.008911
                     57,                0.84969,                0.51497,                0.98891,                0.95598,                0.96481,                 0.9815,                0.79162,                0.69993,                0.37191,                0.91472,              0.0088912,              0.0088912,              0.0088912
                     58,                0.84094,                0.51043,                 0.9868,                0.95521,                0.97019,                0.98222,                0.79585,                  0.701,                0.36958,                 0.9132,              0.0088714,              0.0088714,              0.0088714
                     59,                0.84447,                0.51073,                0.98242,                0.94268,                0.97349,                0.98242,                0.79441,                0.70265,                0.37607,                0.91473,              0.0088516,              0.0088516,              0.0088516
                     60,                0.84015,                0.50681,                0.98278,                0.95442,                0.97835,                0.98273,                0.79404,                0.69711,                0.36401,                0.91395,              0.0088318,              0.0088318,              0.0088318
                     61,                0.83567,                0.50324,                0.98232,                0.96292,                0.96594,                0.98365,                0.79735,                0.69584,                0.36498,                0.91138,               0.008812,               0.008812,               0.008812
                     62,                0.83835,                0.50359,                0.98282,                0.95916,                0.96901,                0.98335,                 0.7967,                0.70135,                  0.368,                0.91294,              0.0087922,              0.0087922,              0.0087922
                     63,                0.84286,                0.50392,                0.98554,                0.92855,                0.98273,                0.98406,                0.79879,                0.70018,                0.37133,                 0.9134,              0.0087724,              0.0087724,              0.0087724
                     64,                0.83408,                0.50033,                0.98048,                0.95894,                0.97233,                0.98376,                0.79915,                0.69118,                0.36071,                0.90914,              0.0087526,              0.0087526,              0.0087526
                     65,                0.83529,                0.49875,                0.98298,                0.96612,                0.95872,                0.98319,                0.79737,                0.69902,                0.36382,                0.90971,              0.0087328,              0.0087328,              0.0087328
                     66,                0.83797,                0.50371,                0.98258,                0.94468,                0.97524,                0.98433,                0.80022,                0.68924,                0.35568,                0.91083,               0.008713,               0.008713,               0.008713
                     67,                0.82927,                0.49425,                0.98134,                0.96491,                0.97288,                0.98288,                0.79883,                0.69392,                0.36118,                0.91177,              0.0086932,              0.0086932,              0.0086932
                     68,                0.83474,                0.49603,                  0.977,                0.94299,                0.97687,                 0.9837,                0.79793,                0.69616,                0.36179,                0.91099,              0.0086734,              0.0086734,              0.0086734
                     69,                0.83401,                0.49623,                0.98254,                0.96157,                0.97087,                0.98468,                0.80071,                0.69904,                0.36413,                0.91432,              0.0086536,              0.0086536,              0.0086536
                     70,                0.83222,                0.49193,                0.97841,                0.96539,                0.97161,                0.98404,                0.79501,                0.70054,                0.36191,                0.91235,              0.0086338,              0.0086338,              0.0086338
                     71,                0.83054,                0.49302,                0.97826,                0.95645,                 0.9743,                0.98406,                 0.7981,                0.69608,                0.35785,                0.91016,               0.008614,               0.008614,               0.008614
                     72,                0.83283,                0.49138,                0.98182,                0.96394,                0.97812,                 0.9846,                0.80008,                0.69635,                0.36175,                0.91127,              0.0085942,              0.0085942,              0.0085942
                     73,                0.83267,                0.49064,                0.98093,                0.96198,                 0.9776,                 0.9853,                0.79764,                0.69937,                0.35925,                0.91073,              0.0085744,              0.0085744,              0.0085744
                     74,                0.82542,                0.48283,                0.97718,                0.96614,                0.97223,                0.98291,                0.79874,                0.69299,                0.35549,                0.90885,              0.0085546,              0.0085546,              0.0085546
                     75,                0.82573,                0.48527,                0.97507,                0.93964,                0.98097,                0.98474,                0.79876,                0.69546,                0.35441,                0.90852,              0.0085348,              0.0085348,              0.0085348
                     76,                0.82672,                0.49113,                0.97804,                0.95102,                0.98052,                0.98534,                0.80249,                0.69463,                0.35253,                 0.9094,               0.008515,               0.008515,               0.008515
                     77,                0.83023,                0.48745,                0.97787,                 0.9601,                0.97426,                0.98504,                0.80264,                0.69622,                0.35528,                0.90942,              0.0084952,              0.0084952,              0.0084952
                     78,                0.82988,                0.48984,                0.98434,                0.96091,                0.97593,                0.98536,                0.80145,                0.69205,                0.35434,                0.90714,              0.0084754,              0.0084754,              0.0084754
                     79,                0.82534,                0.48327,                0.97711,                0.95922,                0.97721,                 0.9843,                0.80089,                0.69143,                0.35395,                0.90949,              0.0084556,              0.0084556,              0.0084556
                     80,                0.83162,                0.48624,                0.98177,                0.94001,                0.98029,                0.98394,                0.80075,                0.69099,                0.34982,                0.90832,              0.0084358,              0.0084358,              0.0084358
                     81,                 0.8212,                0.48046,                0.97655,                 0.9373,                 0.9791,                0.98433,                0.80297,                0.68634,                0.34829,                0.90711,               0.008416,               0.008416,               0.008416
                     82,                0.82425,                0.47698,                 0.9759,                0.96242,                0.97338,                0.98367,                 0.8008,                0.69002,                0.34884,                0.90809,              0.0083962,              0.0083962,              0.0083962
                     83,                0.82093,                0.47936,                0.97683,                0.95762,                0.97533,                0.98405,                0.79558,                0.69811,                0.35515,                0.90991,              0.0083764,              0.0083764,              0.0083764
                     84,                0.81924,                0.47794,                0.97601,                0.96242,                0.97471,                0.98483,                0.80166,                 0.6944,                0.35288,                0.90957,              0.0083566,              0.0083566,              0.0083566
                     85,                0.81885,                0.47921,                0.97843,                0.96249,                 0.9778,                0.98398,                0.80212,                0.69092,                0.34787,                0.90701,              0.0083368,              0.0083368,              0.0083368
                     86,                0.81779,                0.47418,                0.97236,                0.96324,                0.97536,                 0.9834,                0.80434,                0.68235,                0.34302,                 0.9039,               0.008317,               0.008317,               0.008317
                     87,                0.81978,                0.47742,                0.97569,                0.96333,                0.97535,                0.98318,                0.80415,                0.68277,                0.34463,                0.90586,              0.0082972,              0.0082972,              0.0082972
                     88,                0.81142,                0.47082,                0.96729,                 0.9595,                0.97991,                0.98513,                0.80189,                0.68747,                0.34596,                0.90626,              0.0082774,              0.0082774,              0.0082774
                     89,                0.82103,                0.47599,                 0.9755,                0.97342,                0.97239,                0.98472,                0.80193,                 0.6872,                0.34627,                0.90454,              0.0082576,              0.0082576,              0.0082576
                     90,                0.81947,                 0.4739,                 0.9747,                 0.9609,                0.97991,                0.98407,                0.80104,                0.68623,                0.34639,                0.90504,              0.0082378,              0.0082378,              0.0082378
                     91,                0.81597,                0.47037,                0.97154,                0.96576,                0.97725,                0.98453,                0.80401,                0.68977,                0.34826,                0.90559,               0.008218,               0.008218,               0.008218
                     92,                0.81509,                0.47185,                0.97434,                0.96144,                0.97862,                0.98473,                0.80826,                0.68513,                0.34458,                0.90388,              0.0081982,              0.0081982,              0.0081982
                     93,                0.81722,                0.46902,                0.97319,                0.96249,                0.98131,                0.98451,                0.80252,                0.68347,                0.34296,                0.90503,              0.0081784,              0.0081784,              0.0081784
                     94,                0.81248,                0.46768,                0.96942,                0.96527,                0.97941,                0.98479,                0.79981,                0.69088,                0.34555,                0.90563,              0.0081586,              0.0081586,              0.0081586
                     95,                0.81299,                0.47023,                 0.9711,                 0.9705,                0.97545,                0.98442,                0.80253,                0.68741,                0.34305,                0.90466,              0.0081388,              0.0081388,              0.0081388
                     96,                0.81325,                0.46637,                0.97079,                 0.9683,                0.97827,                0.98411,                0.79975,                 0.6954,                0.34919,                0.90558,               0.008119,               0.008119,               0.008119
                     97,                0.81671,                0.47272,                0.97312,                0.96775,                0.97231,                0.98458,                0.80159,                0.68819,                0.34575,                0.90471,              0.0080992,              0.0080992,              0.0080992
                     98,                0.81226,                0.46629,                0.97242,                0.96923,                0.97349,                0.98501,                0.80426,                0.69036,                0.34459,                0.90506,              0.0080794,              0.0080794,              0.0080794
                     99,                0.81139,                0.46862,                0.97226,                0.97056,                0.97214,                0.98593,                0.80506,                0.68555,                0.34004,                0.90283,              0.0080596,              0.0080596,              0.0080596
                    100,                 0.8114,                0.46586,                0.97142,                0.97033,                0.97238,                0.98543,                0.80347,                0.68488,                0.33892,                0.90266,              0.0080398,              0.0080398,              0.0080398
                    101,                0.81056,                 0.4648,                0.97007,                0.96682,                 0.9734,                0.98531,                0.80369,                0.68427,                0.33927,                0.90278,                0.00802,                0.00802,                0.00802
                    102,                0.80807,                0.46252,                0.96948,                0.97038,                0.97247,                0.98531,                 0.8058,                 0.6821,                0.33653,                0.90327,              0.0080002,              0.0080002,              0.0080002
                    103,                0.80493,                0.46465,                0.96843,                0.96568,                0.97708,                0.98615,                0.80628,                0.68374,                 0.3368,                0.90394,              0.0079804,              0.0079804,              0.0079804
                    104,                0.80642,                0.46266,                0.96844,                 0.9713,                0.97288,                0.98664,                0.80498,                 0.6875,                 0.3422,                0.90393,              0.0079606,              0.0079606,              0.0079606
                    105,                0.80337,                0.45814,                0.96641,                0.97208,                0.97276,                0.98616,                0.80409,                0.68811,                0.34121,                0.90307,              0.0079408,              0.0079408,              0.0079408
                    106,                0.80807,                  0.463,                 0.9697,                0.96859,                0.97627,                 0.9857,                0.80199,                0.68965,                0.34165,                0.90376,               0.007921,               0.007921,               0.007921
                    107,                0.80285,                0.46008,                0.97182,                0.97008,                0.97286,                0.98522,                0.80285,                0.68615,                 0.3388,                0.90358,              0.0079012,              0.0079012,              0.0079012
                    108,                0.81204,                0.46429,                0.97279,                0.97087,                0.97641,                0.98573,                0.80209,                0.68948,                0.34127,                0.90323,              0.0078814,              0.0078814,              0.0078814
                    109,                0.80874,                0.46231,                 0.9697,                 0.9681,                0.97809,                0.98646,                0.80384,                0.69134,                0.34324,                 0.9044,              0.0078616,              0.0078616,              0.0078616
                    110,                0.80837,                0.46199,                0.96791,                0.96578,                0.97881,                0.98679,                0.80363,                0.68488,                 0.3375,                0.90303,              0.0078418,              0.0078418,              0.0078418
                    111,                0.80769,                0.46071,                0.96896,                0.96597,                0.97769,                0.98648,                0.80267,                0.68852,                0.34035,                0.90347,               0.007822,               0.007822,               0.007822
                    112,                0.80338,                0.45757,                0.96805,                 0.9668,                0.97899,                0.98624,                0.80282,                0.68536,                0.33843,                0.90296,              0.0078022,              0.0078022,              0.0078022
                    113,                0.80183,                0.45576,                0.96691,                0.96599,                0.97637,                0.98684,                0.80606,                0.68252,                0.33522,                0.90207,              0.0077824,              0.0077824,              0.0077824
                    114,                0.80453,                0.45504,                0.96621,                0.96621,                0.97761,                 0.9865,                0.80496,                 0.6815,                0.33597,                0.90126,              0.0077626,              0.0077626,              0.0077626
                    115,                0.80375,                0.45751,                0.96567,                 0.9689,                0.97731,                 0.9867,                0.80706,                0.68061,                0.33566,                0.90015,              0.0077428,              0.0077428,              0.0077428
                    116,                 0.8079,                0.45794,                0.96942,                0.96744,                0.97862,                0.98625,                0.80915,                0.67367,                0.33036,                0.89846,               0.007723,               0.007723,               0.007723
                    117,                0.80517,                0.45665,                0.96908,                0.96627,                0.97791,                0.98682,                0.80677,                0.67953,                0.33481,                0.89982,              0.0077032,              0.0077032,              0.0077032
                    118,                0.79991,                0.45357,                0.96237,                0.96943,                0.97569,                0.98591,                0.80792,                0.67678,                0.33189,                0.89857,              0.0076834,              0.0076834,              0.0076834
                    119,                0.79746,                0.44974,                0.96448,                0.97025,                0.97306,                0.98634,                0.80579,                0.67768,                0.33162,                0.89936,              0.0076636,              0.0076636,              0.0076636
                    120,                 0.8004,                0.44989,                0.96899,                 0.9681,                0.97724,                0.98652,                0.80654,                0.67519,                0.32863,                0.89903,              0.0076438,              0.0076438,              0.0076438
                    121,                0.79894,                 0.4542,                0.96687,                0.97055,                0.97591,                0.98648,                0.80743,                0.67497,                0.32873,                0.89904,               0.007624,               0.007624,               0.007624
                    122,                 0.8002,                0.45176,                0.96691,                0.96791,                0.97453,                0.98667,                0.80936,                0.67372,                0.32866,                0.89878,              0.0076042,              0.0076042,              0.0076042
                    123,                0.79821,                0.44809,                0.96278,                0.96755,                0.97817,                0.98659,                0.81059,                 0.6723,                0.32801,                0.89811,              0.0075844,              0.0075844,              0.0075844
                    124,                0.79463,                 0.4489,                0.96214,                0.96935,                0.98083,                0.98651,                0.81261,                0.67082,                0.32744,                0.89802,              0.0075646,              0.0075646,              0.0075646
                    125,                0.79725,                0.45062,                0.96236,                0.96925,                0.97912,                 0.9864,                0.81097,                0.67158,                0.32848,                 0.8983,              0.0075448,              0.0075448,              0.0075448
                    126,                0.79416,                0.44969,                0.96242,                0.96612,                0.98038,                0.98653,                 0.8099,                0.67332,                0.32874,                0.89843,               0.007525,               0.007525,               0.007525
                    127,                0.79577,                0.45022,                 0.9625,                0.96628,                0.97995,                0.98708,                0.81174,                0.67347,                0.33023,                0.89875,              0.0075052,              0.0075052,              0.0075052
                    128,                0.79796,                0.44816,                  0.965,                0.96511,                 0.9818,                0.98682,                0.81015,                0.67433,                0.33115,                0.89844,              0.0074854,              0.0074854,              0.0074854
                    129,                0.79487,                0.44688,                0.96169,                 0.9661,                0.98135,                 0.9868,                0.81014,                0.67532,                0.33005,                0.89837,              0.0074656,              0.0074656,              0.0074656
                    130,                0.79657,                0.44845,                0.96654,                0.96846,                 0.9808,                0.98715,                0.81173,                0.67225,                0.32754,                0.89696,              0.0074458,              0.0074458,              0.0074458
                    131,                0.79247,                0.44462,                0.96278,                 0.9695,                0.97901,                0.98719,                0.81222,                0.67133,                0.32873,                0.89678,               0.007426,               0.007426,               0.007426
                    132,                0.79526,                0.44679,                 0.9625,                 0.9709,                0.97903,                0.98765,                0.81252,                0.67096,                0.32854,                0.89667,              0.0074062,              0.0074062,              0.0074062
                    133,                0.79537,                 0.4463,                0.96589,                0.97106,                0.97674,                 0.9874,                0.81191,                0.67073,                0.32689,                0.89618,              0.0073864,              0.0073864,              0.0073864
                    134,                0.78943,                0.44133,                0.96067,                0.97237,                0.97528,                0.98712,                0.81222,                0.66829,                 0.3237,                0.89525,              0.0073666,              0.0073666,              0.0073666
                    135,                0.79006,                0.44056,                0.95865,                 0.9723,                0.97549,                0.98711,                0.81165,                 0.6701,                0.32647,                0.89525,              0.0073468,              0.0073468,              0.0073468
                    136,                0.79427,                0.44464,                0.96043,                0.97092,                0.97716,                0.98695,                0.81189,                0.67015,                0.32444,                0.89482,               0.007327,               0.007327,               0.007327
                    137,                0.78937,                0.44571,                0.96038,                 0.9708,                0.97754,                0.98709,                0.81124,                0.67062,                0.32478,                0.89457,              0.0073072,              0.0073072,              0.0073072
                    138,                 0.7924,                0.44295,                0.95922,                0.97107,                0.97665,                0.98725,                0.81137,                0.67206,                0.32647,                  0.895,              0.0072874,              0.0072874,              0.0072874
                    139,                0.79555,                0.44485,                0.96067,                0.97138,                0.97759,                 0.9876,                0.81302,                0.67298,                0.32634,                0.89522,              0.0072676,              0.0072676,              0.0072676
                    140,                 0.7918,                0.44192,                0.96014,                0.96971,                0.97906,                0.98743,                0.81328,                0.67341,                 0.3267,                0.89519,              0.0072478,              0.0072478,              0.0072478
                    141,                0.78916,                0.44031,                0.95872,                0.97002,                0.97922,                0.98748,                0.81386,                0.67453,                0.32705,                0.89503,               0.007228,               0.007228,               0.007228
                    142,                0.79102,                0.44134,                0.96179,                0.96955,                0.97998,                0.98762,                0.81405,                0.67481,                0.32729,                0.89548,              0.0072082,              0.0072082,              0.0072082
                    143,                0.78667,                0.43704,                0.95913,                0.97112,                0.97902,                0.98762,                0.81295,                0.67641,                0.32731,                0.89594,              0.0071884,              0.0071884,              0.0071884
                    144,                0.78996,                0.44214,                0.95781,                0.97069,                0.98017,                0.98746,                0.81441,                0.67612,                0.32718,                0.89584,              0.0071686,              0.0071686,              0.0071686
                    145,                0.79058,                 0.4421,                0.96366,                0.97064,                0.97738,                0.98747,                0.81293,                 0.6755,                0.32702,                0.89576,              0.0071488,              0.0071488,              0.0071488
                    146,                 0.7854,                0.43819,                0.95712,                0.97058,                0.97734,                0.98741,                0.81341,                0.67441,                0.32617,                0.89548,               0.007129,               0.007129,               0.007129
                    147,                0.78918,                0.44141,                0.95904,                 0.9698,                0.97768,                0.98727,                0.81321,                0.67315,                0.32629,                0.89478,              0.0071092,              0.0071092,              0.0071092
                    148,                0.78739,                0.44011,                0.95644,                0.96983,                0.97802,                0.98731,                0.81362,                0.67079,                0.32556,                 0.8943,              0.0070894,              0.0070894,              0.0070894
                    149,                0.78745,                 0.4402,                0.95827,                0.97047,                0.97803,                0.98713,                0.81341,                0.67013,                0.32505,                0.89383,              0.0070696,              0.0070696,              0.0070696
                    150,                0.79086,                0.43913,                0.96143,                0.97043,                0.97868,                 0.9869,                0.81419,                0.66912,                 0.3248,                0.89356,              0.0070498,              0.0070498,              0.0070498
                    151,                 0.7845,                0.43365,                0.95606,                0.97082,                0.97767,                0.98675,                0.81503,                0.66737,                0.32331,                0.89305,                0.00703,                0.00703,                0.00703
                    152,                0.78667,                0.43807,                0.95792,                0.96877,                0.97991,                 0.9868,                0.81491,                0.66609,                0.32165,                0.89269,              0.0070102,              0.0070102,              0.0070102
                    153,                 0.7889,                 0.4382,                0.95638,                 0.9679,                0.98174,                0.98715,                0.81449,                0.66615,                0.32121,                0.89255,              0.0069904,              0.0069904,              0.0069904
                    154,                0.78485,                0.43753,                0.95996,                0.96902,                0.98129,                0.98717,                0.81537,                0.66596,                0.32151,                 0.8925,              0.0069706,              0.0069706,              0.0069706
                    155,                0.78432,                0.44023,                0.95715,                0.96973,                0.97928,                0.98712,                0.81516,                0.66544,                0.32088,                0.89238,              0.0069508,              0.0069508,              0.0069508
                    156,                 0.7836,                0.43595,                0.95611,                0.97013,                0.97929,                0.98737,                 0.8152,                 0.6653,                0.32052,                0.89229,               0.006931,               0.006931,               0.006931
                    157,                0.78214,                0.43169,                0.95901,                0.97017,                0.97976,                0.98746,                0.81511,                0.66464,                0.32067,                0.89198,              0.0069112,              0.0069112,              0.0069112
                    158,                 0.7827,                 0.4305,                0.95684,                0.97041,                0.98009,                0.98785,                 0.8154,                0.66468,                0.32045,                0.89179,              0.0068914,              0.0068914,              0.0068914
                    159,                0.77939,                0.43188,                0.95713,                 0.9708,                0.98004,                0.98789,                0.81556,                0.66384,                0.31935,                0.89154,              0.0068716,              0.0068716,              0.0068716
